"@timestamp","@version","@version.keyword","_id","_index","_score","agent.ephemeral_id","agent.ephemeral_id.keyword","agent.id","agent.id.keyword","agent.name","agent.name.keyword","agent.type","agent.type.keyword","agent.version","agent.version.keyword","ecs.version","ecs.version.keyword","event.original","event.original.keyword","fields.ssh-log","fields.ssh-log.keyword","host.name","host.name.keyword","input.type","input.type.keyword","log.file.path","log.file.path.keyword","log.offset",message,"message.keyword","received_at","received_from","received_from.keyword",server,"server.keyword","syslog_hostname","syslog_hostname.keyword","syslog_message","syslog_message.keyword","syslog_pid","syslog_pid.keyword","syslog_program","syslog_program.keyword","syslog_timestamp","syslog_timestamp.keyword",tags,"tags.keyword"
"Oct 22, 2022 @ 14:30:19.000",1,1,"Isdi_oMBlM6FNcp7p6t1","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:30:19 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22 06:30:19 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","13,941","Oct 22 06:30:19 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22 06:30:19 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22, 2022 @ 14:30:20.700","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","-","-",sudo,sudo,"Oct 22 06:30:19","Oct 22 06:30:19","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:30:19.000",1,1,"I8di_oMBlM6FNcp7p6t1","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:30:19 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","Oct 22 06:30:19 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","14,071","Oct 22 06:30:19 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","Oct 22 06:30:19 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","Oct 22, 2022 @ 14:30:20.700","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","-","-",sudo,sudo,"Oct 22 06:30:19","Oct 22 06:30:19","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:30:16.000",1,1,"Fsdi_oMBlM6FNcp7n6um","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:30:16 c2be3c5be205 sudo:     adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/init.d/","Oct 22 06:30:16 c2be3c5be205 sudo:     adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/init.d/",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","13,069","Oct 22 06:30:16 c2be3c5be205 sudo:     adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/init.d/","Oct 22 06:30:16 c2be3c5be205 sudo:     adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/init.d/","Oct 22, 2022 @ 14:30:18.699","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/init.d/","    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/init.d/","-","-",sudo,sudo,"Oct 22 06:30:16","Oct 22 06:30:16","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:30:16.000",1,1,"F8di_oMBlM6FNcp7n6um","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:30:16 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22 06:30:16 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","13,343","Oct 22 06:30:16 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22 06:30:16 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22, 2022 @ 14:30:18.699","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","-","-",sudo,sudo,"Oct 22 06:30:16","Oct 22 06:30:16","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:30:16.000",1,1,"GMdi_oMBlM6FNcp7n6um","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:30:16 c2be3c5be205 sudo: pam_unix(sudo:session): session closed for user root","Oct 22 06:30:16 c2be3c5be205 sudo: pam_unix(sudo:session): session closed for user root",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","13,582","Oct 22 06:30:16 c2be3c5be205 sudo: pam_unix(sudo:session): session closed for user root","Oct 22 06:30:16 c2be3c5be205 sudo: pam_unix(sudo:session): session closed for user root","Oct 22, 2022 @ 14:30:18.699","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"pam_unix(sudo:session): session closed for user root","pam_unix(sudo:session): session closed for user root","-","-",sudo,sudo,"Oct 22 06:30:16","Oct 22 06:30:16","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:30:16.000",1,1,"Hcdi_oMBlM6FNcp7n6vO","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:30:16 c2be3c5be205 sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","Oct 22 06:30:16 c2be3c5be205 sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","13,189","Oct 22 06:30:16 c2be3c5be205 sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","Oct 22 06:30:16 c2be3c5be205 sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","Oct 22, 2022 @ 14:30:18.699","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","-","-",sudo,sudo,"Oct 22 06:30:16","Oct 22 06:30:16","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:30:16.000",1,1,"Hsdi_oMBlM6FNcp7n6vO","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:30:16 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","Oct 22 06:30:16 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","13,473","Oct 22 06:30:16 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","Oct 22 06:30:16 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","Oct 22, 2022 @ 14:30:18.699","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","-","-",sudo,sudo,"Oct 22 06:30:16","Oct 22 06:30:16","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:30:13.000",1,1,"Fcdi_oMBlM6FNcp7n6um","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:30:13 c2be3c5be205 sudo:     adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/rc3.d/","Oct 22 06:30:13 c2be3c5be205 sudo:     adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/rc3.d/",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","12,469","Oct 22 06:30:13 c2be3c5be205 sudo:     adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/rc3.d/","Oct 22 06:30:13 c2be3c5be205 sudo:     adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/rc3.d/","Oct 22, 2022 @ 14:30:18.699","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/rc3.d/","    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/rc3.d/","-","-",sudo,sudo,"Oct 22 06:30:13","Oct 22 06:30:13","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:30:13.000",1,1,"Gcdi_oMBlM6FNcp7n6vO","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:30:13 c2be3c5be205 sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","Oct 22 06:30:13 c2be3c5be205 sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","12,588","Oct 22 06:30:13 c2be3c5be205 sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","Oct 22 06:30:13 c2be3c5be205 sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","Oct 22, 2022 @ 14:30:18.699","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","-","-",sudo,sudo,"Oct 22 06:30:13","Oct 22 06:30:13","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:30:13.000",1,1,"Gsdi_oMBlM6FNcp7n6vO","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:30:13 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22 06:30:13 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","12,742","Oct 22 06:30:13 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22 06:30:13 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22, 2022 @ 14:30:18.699","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","-","-",sudo,sudo,"Oct 22 06:30:13","Oct 22 06:30:13","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:30:13.000",1,1,"G8di_oMBlM6FNcp7n6vO","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:30:13 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","Oct 22 06:30:13 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","12,872","Oct 22 06:30:13 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","Oct 22 06:30:13 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","Oct 22, 2022 @ 14:30:18.699","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","-","-",sudo,sudo,"Oct 22 06:30:13","Oct 22 06:30:13","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:30:13.000",1,1,"HMdi_oMBlM6FNcp7n6vO","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:30:13 c2be3c5be205 sudo: pam_unix(sudo:session): session closed for user root","Oct 22 06:30:13 c2be3c5be205 sudo: pam_unix(sudo:session): session closed for user root",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","12,981","Oct 22 06:30:13 c2be3c5be205 sudo: pam_unix(sudo:session): session closed for user root","Oct 22 06:30:13 c2be3c5be205 sudo: pam_unix(sudo:session): session closed for user root","Oct 22, 2022 @ 14:30:18.699","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"pam_unix(sudo:session): session closed for user root","pam_unix(sudo:session): session closed for user root","-","-",sudo,sudo,"Oct 22 06:30:13","Oct 22 06:30:13","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:29:50.000",1,1,"zcdi_oMBlM6FNcp7Qarp","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:29:50 c2be3c5be205 sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","Oct 22 06:29:50 c2be3c5be205 sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","11,988","Oct 22 06:29:50 c2be3c5be205 sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","Oct 22 06:29:50 c2be3c5be205 sudo: pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","Oct 22, 2022 @ 14:29:54.694","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0","-","-",sudo,sudo,"Oct 22 06:29:50","Oct 22 06:29:50","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:29:50.000",1,1,"zsdi_oMBlM6FNcp7Qarp","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:29:50 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","Oct 22 06:29:50 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","12,272","Oct 22 06:29:50 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","Oct 22 06:29:50 c2be3c5be205 sudo: pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","Oct 22, 2022 @ 14:29:54.694","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)","-","-",sudo,sudo,"Oct 22 06:29:50","Oct 22 06:29:50","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:29:50.000",1,1,"z8di_oMBlM6FNcp7Qary","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:29:50 c2be3c5be205 sudo:     adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/sbin/service initservice.sh","Oct 22 06:29:50 c2be3c5be205 sudo:     adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/sbin/service initservice.sh",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","11,860","Oct 22 06:29:50 c2be3c5be205 sudo:     adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/sbin/service initservice.sh","Oct 22 06:29:50 c2be3c5be205 sudo:     adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/sbin/service initservice.sh","Oct 22, 2022 @ 14:29:54.694","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/sbin/service initservice.sh","    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/sbin/service initservice.sh","-","-",sudo,sudo,"Oct 22 06:29:50","Oct 22 06:29:50","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:29:50.000",1,1,"0Mdi_oMBlM6FNcp7Qary","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:29:50 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22 06:29:50 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","12,142","Oct 22 06:29:50 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22 06:29:50 c2be3c5be205 sudo: pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","Oct 22, 2022 @ 14:29:54.694","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory","-","-",sudo,sudo,"Oct 22 06:29:50","Oct 22 06:29:50","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 22, 2022 @ 14:29:50.000",1,1,"0cdi_oMBlM6FNcp7Qary","sqlserver-index--2022.10.22","-","7d3065d0-c7e1-408b-9020-282b9a07d7ee","7d3065d0-c7e1-408b-9020-282b9a07d7ee","904954b8-c235-4cc9-ac8e-1e2a1fecc667","904954b8-c235-4cc9-ac8e-1e2a1fecc667",c2be3c5be205,c2be3c5be205,filebeat,filebeat,"8.4.3","8.4.3","8.0.0","8.0.0","Oct 22 06:29:50 c2be3c5be205 sudo: pam_unix(sudo:session): session closed for user root","Oct 22 06:29:50 c2be3c5be205 sudo: pam_unix(sudo:session): session closed for user root",sqlserver,sqlserver,c2be3c5be205,c2be3c5be205,filestream,filestream,"/var/log/auth.log","/var/log/auth.log","12,381","Oct 22 06:29:50 c2be3c5be205 sudo: pam_unix(sudo:session): session closed for user root","Oct 22 06:29:50 c2be3c5be205 sudo: pam_unix(sudo:session): session closed for user root","Oct 22, 2022 @ 14:29:54.694","{""name"":""c2be3c5be205""}","{""name"":""c2be3c5be205""}",sql,sql,c2be3c5be205,c2be3c5be205,"pam_unix(sudo:session): session closed for user root","pam_unix(sudo:session): session closed for user root","-","-",sudo,sudo,"Oct 22 06:29:50","Oct 22 06:29:50","beats_input_codec_plain_applied","beats_input_codec_plain_applied"
