"@timestamp","log.file.path","syslog_hostname","syslog_message","syslog_program"
"Oct 22, 2022 @ 15:20:10.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 15:20:10.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 15:20:10.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 15:19:48.000","/var/log/auth.log",c2be3c5be205,"Accepted password for adam from 192.168.0.4 port 60484 ssh2",sshd
"Oct 22, 2022 @ 15:19:48.000","/var/log/auth.log",c2be3c5be205,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 15:19:48.000","/var/log/auth.log",c2be3c5be205,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 15:19:48.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 15:19:00.000","/var/log/auth.log",c2be3c5be205,"syslogin_perform_logout: logout() returned an error",sshd
"Oct 22, 2022 @ 15:19:00.000","/var/log/auth.log",c2be3c5be205,"Received disconnect from 172.17.0.1 port 52822:11: disconnected by user",sshd
"Oct 22, 2022 @ 15:19:00.000","/var/log/auth.log",c2be3c5be205,"Disconnected from user vagrant 172.17.0.1 port 52822",sshd
"Oct 22, 2022 @ 15:19:00.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session closed for user vagrant",sshd
"Oct 22, 2022 @ 15:18:54.000","/var/log/auth.log",c2be3c5be205,"pam_unix(runuser:session): session closed for user root",runuser
"Oct 22, 2022 @ 15:18:54.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 15:18:48.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 15:18:48.000","/var/log/auth.log",c2be3c5be205,"pam_unix(runuser:session): session opened for user root(uid=0) by (uid=0)",runuser
"Oct 22, 2022 @ 15:18:48.000","/var/log/auth.log",c2be3c5be205," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service auditbeat start",sudo
"Oct 22, 2022 @ 15:18:48.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 15:18:48.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 15:18:48.000","/var/log/auth.log",c2be3c5be205,"pam_limits(runuser:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",runuser
"Oct 22, 2022 @ 15:18:42.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 15:14:58.000","/var/log/auth.log",c2be3c5be205," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/vim /etc/auditbeat/auditbeat.yml",sudo
"Oct 22, 2022 @ 15:14:58.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 15:14:58.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 15:14:58.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 15:14:47.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 15:14:47.000","/var/log/auth.log",c2be3c5be205," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service auditbeat status",sudo
"Oct 22, 2022 @ 15:14:47.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 15:14:47.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 15:14:47.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 15:13:57.000","/var/log/auth.log",c2be3c5be205,"Received disconnect from 192.168.0.4 port 54120:11: disconnected by user",sshd
"Oct 22, 2022 @ 15:13:57.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 15:13:57.000","/var/log/auth.log",c2be3c5be205,"syslogin_perform_logout: logout() returned an error",sshd
"Oct 22, 2022 @ 15:13:57.000","/var/log/auth.log",c2be3c5be205,"Disconnected from user adam 192.168.0.4 port 54120",sshd
"Oct 22, 2022 @ 15:13:19.000","/var/log/auth.log",c2be3c5be205,"Accepted password for adam from 192.168.0.4 port 54120 ssh2",sshd
"Oct 22, 2022 @ 15:13:19.000","/var/log/auth.log",c2be3c5be205,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 15:13:19.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 15:13:19.000","/var/log/auth.log",c2be3c5be205,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 15:11:22.000","/var/log/auth.log",c2be3c5be205,"Received disconnect from 192.168.0.4 port 59300:11: disconnected by user",sshd
"Oct 22, 2022 @ 15:11:22.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 15:11:22.000","/var/log/auth.log",c2be3c5be205,"syslogin_perform_logout: logout() returned an error",sshd
"Oct 22, 2022 @ 15:11:22.000","/var/log/auth.log",c2be3c5be205,"Disconnected from user adam 192.168.0.4 port 59300",sshd
"Oct 22, 2022 @ 15:10:33.000","/var/log/auth.log",c2be3c5be205," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service packetbeat stop",sudo
"Oct 22, 2022 @ 15:10:33.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 15:10:33.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 15:10:33.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 15:10:33.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 15:10:14.000","/var/log/auth.log",c2be3c5be205,"Accepted publickey for vagrant from 172.17.0.1 port 52822 ssh2: RSA SHA256:lsbtRYvA/onbvAri5DkY2aQ9kixlS+nRF15xrkmDvt4",sshd
"Oct 22, 2022 @ 15:10:14.000","/var/log/auth.log",c2be3c5be205,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 15:10:14.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session opened for user vagrant(uid=1000) by (uid=0)",sshd
"Oct 22, 2022 @ 15:10:14.000","/var/log/auth.log",c2be3c5be205,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 15:01:32.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 15:01:32.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/mysql",sudo
"Oct 22, 2022 @ 15:01:32.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 15:01:32.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 15:01:32.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 15:01:32.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 15:01:32.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/mysql",sudo
"Oct 22, 2022 @ 15:01:32.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 15:01:32.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 15:01:32.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 15:01:32.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 15:01:31.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/mysql",sudo
"Oct 22, 2022 @ 15:01:31.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 15:01:31.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 15:01:31.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 15:00:20.000","/var/log/auth.log",c2be3c5be205,"Received disconnect from 172.17.0.1 port 52560:11: disconnected by user",sshd
"Oct 22, 2022 @ 15:00:20.000","/var/log/auth.log",c2be3c5be205,"syslogin_perform_logout: logout() returned an error",sshd
"Oct 22, 2022 @ 15:00:20.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sshd:session): session closed for user vagrant",sshd
"Oct 22, 2022 @ 15:00:20.000","/var/log/auth.log",c2be3c5be205,"Disconnected from user vagrant 172.17.0.1 port 52560",sshd
"Oct 22, 2022 @ 14:45:01.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:45:01.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:45:00.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/dd of=exfiltrated.sql",sudo
"Oct 22, 2022 @ 14:45:00.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 14:45:00.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:45:00.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 14:45:00.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 14:45:00.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/mysqldump users",sudo
"Oct 22, 2022 @ 14:45:00.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 14:45:00.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:44:48.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:44:48.000","/var/log/auth.log",c2be3c5be205,"pam_unix(runuser:session): session closed for user root",runuser
"Oct 22, 2022 @ 14:44:45.000","/var/log/auth.log",c2be3c5be205,"pam_unix(runuser:session): session opened for user root(uid=0) by (uid=0)",runuser
"Oct 22, 2022 @ 14:44:45.000","/var/log/auth.log",c2be3c5be205,"pam_limits(runuser:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",runuser
"Oct 22, 2022 @ 14:44:44.000","/var/log/auth.log",c2be3c5be205," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service packetbeat start",sudo
"Oct 22, 2022 @ 14:44:44.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 14:44:44.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 14:44:44.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:43:53.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:43:36.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 14:43:36.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 14:43:36.000","/var/log/auth.log",c2be3c5be205," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/packetbeat setup -e",sudo
"Oct 22, 2022 @ 14:43:36.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:43:28.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 14:43:28.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 14:43:28.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:43:28.000","/var/log/auth.log",c2be3c5be205," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service auditbeat stop",sudo
"Oct 22, 2022 @ 14:43:28.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:42:37.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/cat exfil.sh",sudo
"Oct 22, 2022 @ 14:42:37.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:42:37.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 14:42:37.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:42:37.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 14:30:22.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 14:30:22.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/sbin/service initservice.sh",sudo
"Oct 22, 2022 @ 14:30:22.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:30:22.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 14:30:22.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:30:19.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /usr/bin/",sudo
"Oct 22, 2022 @ 14:30:19.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:30:19.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 14:30:19.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:30:19.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 14:30:16.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/init.d/",sudo
"Oct 22, 2022 @ 14:30:16.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:30:16.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:30:16.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 14:30:16.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 14:30:13.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/rc3.d/",sudo
"Oct 22, 2022 @ 14:30:13.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 14:30:13.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:30:13.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 14:30:13.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:29:50.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 14:29:50.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 14:29:50.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/sbin/service initservice.sh",sudo
"Oct 22, 2022 @ 14:29:50.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:29:50.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:29:47.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:29:44.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/vim run.sh",sudo
"Oct 22, 2022 @ 14:29:44.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:29:44.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 14:29:44.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 14:29:29.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/sbin/service initservice",sudo
"Oct 22, 2022 @ 14:29:29.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:29:29.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:29:29.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 14:29:29.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 14:27:21.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 14:27:21.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /usr/bin/",sudo
"Oct 22, 2022 @ 14:27:21.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:27:21.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 14:27:21.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:27:03.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 14:27:03.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 14:27:03.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/init.d/",sudo
"Oct 22, 2022 @ 14:27:03.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:27:03.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:26:52.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 14:26:52.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 14:26:52.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/ls /etc/rc3.d/",sudo
"Oct 22, 2022 @ 14:26:52.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:26:52.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:24:09.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:24:09.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 14:24:09.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:24:09.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 14:24:09.000","/var/log/auth.log",c2be3c5be205,"    root : TTY=pts/2 ; PWD=/ ; USER=root ; COMMAND=/usr/bin/service.sh",sudo
"Oct 22, 2022 @ 14:24:09.000","/var/log/auth.log",c2be3c5be205,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=0,euid=0",sudo
"Oct 22, 2022 @ 14:24:09.000","/var/log/auth.log",c2be3c5be205,"    adam : TTY=pts/1 ; PWD=/home/adam ; USER=root ; COMMAND=./run.sh",sudo
"Oct 22, 2022 @ 14:24:09.000","/var/log/auth.log",c2be3c5be205,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 14:24:09.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=0)",sudo
"Oct 22, 2022 @ 14:24:09.000","/var/log/auth.log",c2be3c5be205,"new group: name=rootusr, GID=1002",useradd
"Oct 22, 2022 @ 14:24:09.000","/var/log/auth.log",c2be3c5be205,"new user: name=rootusr, UID=1002, GID=1002, home=/home/rootusr, shell=/bin/sh, from=/dev/pts/3",useradd
"Oct 22, 2022 @ 14:24:09.000","/var/log/auth.log",c2be3c5be205,"pam_unix(chpasswd:chauthtok): password changed for rootusr",chpasswd
"Oct 22, 2022 @ 14:24:09.000","/var/log/auth.log",c2be3c5be205,"add 'rootusr' to group 'sudo'",usermod
"Oct 22, 2022 @ 14:24:09.000","/var/log/auth.log",c2be3c5be205,"add 'rootusr' to shadow group 'sudo'",usermod
"Oct 22, 2022 @ 14:24:09.000","/var/log/auth.log",c2be3c5be205,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 14:23:55.000","/var/log/auth.log",c2be3c5be205,"Accepted password for adam from 192.168.0.4 port 59300 ssh2",sshd
