,LogName,RuleName,UtcTime,ProcessGuid,ProcessId,QueryName,QueryStatus,QueryResults,Image,User,EventType,TargetObject,Details,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentCommandLine,ParentUser,TargetFilename,CreationUtcTime,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,SourcePortName,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName
61," Dns query:
",-,2022-10-25 01:30:35.449,{fb91fd7c-3c38-6357-bc00-000000000d00},2768,_ldap._tcp.dc.mshome.net.,9003,-,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62," Registry value set:
","T1562,Tamper-Defender",2022-10-25 01:30:35.932,{fb91fd7c-ca5b-6356-1400-000000000d00},312,,,,C:\Windows\system32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Policies\Microsoft\Windows Defender\Exclusions\Exclusions_Paths,DWORD (0x00000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,
63," Registry value set:
","T1562,Tamper-Defender",2022-10-25 01:30:35.932,{fb91fd7c-ca5b-6356-1400-000000000d00},312,,,,C:\Windows\system32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Policies\Microsoft\Windows Defender\Exclusions\Paths\C:\,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64," Network connection detected:
",-,2022-10-25 01:30:35.048,{fb91fd7c-3c38-6357-bc00-000000000d00},2768,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,,,tcp,true,10.0.0.2,dc.mshome.net,63439,-,10.0.0.2,dc.mshome.net,389,ldap
65," Network connection detected:
",-,2022-10-25 01:30:35.158,{fb91fd7c-3c38-6357-bc00-000000000d00},2768,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,,,tcp,true,10.0.0.2,dc.mshome.net,63442,-,10.0.0.2,dc.mshome.net,389,ldap
66," Network connection detected:
",-,2022-10-25 01:30:35.178,{fb91fd7c-3c38-6357-bc00-000000000d00},2768,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,,,tcp,true,10.0.0.2,dc.mshome.net,63445,-,10.0.0.2,dc.mshome.net,389,ldap
67," Network connection detected:
",-,2022-10-25 01:30:35.477,{fb91fd7c-3c38-6357-bc00-000000000d00},2768,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,,,tcp,true,10.0.0.2,dc.mshome.net,63459,-,10.0.0.2,dc.mshome.net,389,ldap
68," Network connection detected:
",-,2022-10-25 01:30:35.597,{fb91fd7c-3c38-6357-bc00-000000000d00},2768,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,,,tcp,true,10.0.0.2,dc.mshome.net,63462,-,10.0.0.2,dc.mshome.net,389,ldap
69," Network connection detected:
",-,2022-10-25 01:30:35.626,{fb91fd7c-3c38-6357-bc00-000000000d00},2768,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,,,tcp,true,10.0.0.2,dc.mshome.net,63463,-,10.0.0.2,dc.mshome.net,389,ldap
70," Registry value set:
",T1101,2022-10-25 01:30:42.097,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Control\Lsa\nolmhash,DWORD (0x00000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,
71," Process Create:
",-,2022-10-25 01:30:45.979,{fb91fd7c-3c45-6357-c000-000000000d00},1664,,,,C:\Windows\System32\taskhostw.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.831 (WinBuild.160101.0800),Host Process for Windows Tasks,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,taskhostw.exe,taskhostw.exe SYSTEM,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=106B2AEC107DFD22DB51C7A1B29623F8,SHA256=CA620F4DE4A426F129445E4D8A545B7B08B021080E7375A3EA3ED8C8A7212A8F,IMPHASH=9839C7FD9649496B162F72128209528A",{fb91fd7c-ca5b-6356-1400-000000000d00},312,C:\Windows\system32\svchost.exe -k netsvcs -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
72," Process Create:
",-,2022-10-25 01:30:49.619,{fb91fd7c-3c49-6357-c300-000000000d00},3500,,,,C:\Windows\System32\DeviceCensus.exe,NT AUTHORITY\SYSTEM,,,,10.0.18362.1035 (WinBuild.160101.0800),Device Census,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,DeviceCensus.exe,C:\Windows\system32\devicecensus.exe,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=8159944C79034D2BCABF73D461A7E643,SHA256=DBEA7473D5E7B3B4948081DACC6E35327D5A588F4FD0A2D68184BFFD10439296,IMPHASH=0CDB6B589F0A125609D8DF646DE0EA86",{fb91fd7c-ca5b-6356-1400-000000000d00},312,C:\Windows\system32\svchost.exe -k netsvcs -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
73," Process Create:
",-,2022-10-25 01:30:49.614,{fb91fd7c-3c49-6357-c200-000000000d00},1928,,,,C:\Windows\System32\sc.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Service Control Manager Configuration Tool,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,sc.exe,C:\Windows\system32\sc.exe start pushtoinstall registration,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=ABB56882148DE65D53ABFC55544A49A8,SHA256=78097C7CD0E57902536C60B7FA17528C313DB20869E5F944223A0BA4C801D39B,IMPHASH=35A7FFDE18D444A92D32C8B2879450FF",{fb91fd7c-ca5b-6356-1400-000000000d00},312,C:\Windows\system32\svchost.exe -k netsvcs -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
74," Process Create:
",-,2022-10-25 01:30:49.624,{fb91fd7c-3c49-6357-c500-000000000d00},3624,,,,C:\Windows\System32\wsqmcons.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1039 (WinBuild.160101.0800),Windows SQM Consolidator,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wsqmcons.exe,C:\Windows\System32\wsqmcons.exe,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=5A06B640015F7BBB113AF7FF7E29A3BB,SHA256=4530B5A7AEDF53CF8FF57F6237B5015C09DEED0B1493662A9B21E3F4B676FE8C,IMPHASH=FDCADF08B9769C6AFB48AD59C68AD83E",{fb91fd7c-ca5b-6356-1400-000000000d00},312,C:\Windows\system32\svchost.exe -k netsvcs -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
75," Process Create:
",-,2022-10-25 01:30:49.641,{fb91fd7c-3c49-6357-c600-000000000d00},4868,,,,C:\Windows\System32\UsoClient.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1007 (WinBuild.160101.0800),UsoClient,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,UsoClient,C:\Windows\system32\usoclient.exe StartScan,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=39750D33D277617B322ADBB917F7B626,SHA256=DF3900CDC3C6F023037AAF2D4407C4E8AAA909013A69539FB4688E2BD099DB85,IMPHASH=2510E8A4554AEF2CAF0A913BE015929F",{fb91fd7c-ca5b-6356-1400-000000000d00},312,C:\Windows\system32\svchost.exe -k netsvcs -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
76," Process Create:
",-,2022-10-25 01:30:57.334,{fb91fd7c-3c51-6357-ca00-000000000d00},4900,,,,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2209.7-0\MpCmdRun.exe,NT AUTHORITY\NETWORK SERVICE,,,,4.18.2209.7 (WinBuild.160101.0800),Microsoft Malware Protection Command Line Utility,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,MpCmdRun.exe,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MpCmdRun.exe"" GetDeviceTicket -AccessKey 03FCC5AD-F052-D072-E533-572B147E1CB6",C:\Windows\system32\,{fb91fd7c-ca5a-6356-e403-000000000000},0x3E4,0,System,"MD5=0D800706BF6B70A0F892261262349A0F,SHA256=E8A515CAF02F0A75622FD1CC0D34D6CBC045E073BCC3CC2F08C38E86C1FE9A4F,IMPHASH=C0AB138D21991F47C1952DF4C9D5601D",{00000000-0000-0000-0000-000000000000},2400,-,-,,,,,,,,,,,,
77," Process Create:
",-,2022-10-25 01:30:57.409,{fb91fd7c-3c51-6357-cb00-000000000d00},996,,,,C:\Windows\System32\netsh.exe,MSHOME\Administrator,,,,10.0.17763.1 (WinBuild.160101.0800),Network Command Shell,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,netsh.exe,"""C:\Windows\system32\netsh.exe"" advfirewall firewall add rule ""name=Allow Ping"" dir=in action=allow protocol=ANY remoteip=10.0.1.2",C:\,{fb91fd7c-3c05-6357-2754-0e0000000000},0xE5427,0,High,"MD5=758B8449357017A158163ECC0E5E52B2,SHA256=D70D165B6706C61C56F2CA91307F4BBDB9846ACAE1DA3CFD84BF978FFB21AF23,IMPHASH=90B4317BE51850B8EF9F14EB56FB7DDC",{fb91fd7c-3c38-6357-bc00-000000000d00},2768,"powershell  -c ""(new-gpo -name testgpo3 | new-gplink -target 'dc=mshome,dc=net');(set-gpregistryvalue -name testgpo3 -key 'HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows Defender\Exclusions' -valuename 'Exclusions_Paths' -type DWord -value 1); (set-gpregistryvalue -name testgpo3 -key 'HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows Defender\Exclusions\Paths' -valuename 'C:\' -type String -value 1); (gpupdate /force); (netsh advfirewall firewall add rule name='Allow Ping' dir=in action=allow protocol=ANY remoteip=10.0.1.2); (netsh advfirewall firewall add rule name='Allow Ping' dir=out action=allow protocol=ANY remoteip=10.0.1.2)""",MSHOME\Administrator,,,,,,,,,,,,
78," Process Create:
",-,2022-10-25 01:30:57.572,{fb91fd7c-3c51-6357-cc00-000000000d00},3344,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\NETWORK SERVICE,,,,10.0.17763.1 (WinBuild.160101.0800),Host Process for Windows Services,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted -p,C:\Windows\system32\,{fb91fd7c-ca5a-6356-e403-000000000000},0x3E4,0,System,"MD5=8A0A29438052FAED8A2532DA50455756,SHA256=7FD065BAC18C5278777AE44908101CDFED72D26FA741367F0AD4D02020787AB6,IMPHASH=247B9220E5D9B720A82B2C8B5069AD69",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
79," Process Create:
",-,2022-10-25 01:30:57.682,{fb91fd7c-3c51-6357-cd00-000000000d00},4400,,,,C:\Windows\System32\netsh.exe,MSHOME\Administrator,,,,10.0.17763.1 (WinBuild.160101.0800),Network Command Shell,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,netsh.exe,"""C:\Windows\system32\netsh.exe"" advfirewall firewall add rule ""name=Allow Ping"" dir=out action=allow protocol=ANY remoteip=10.0.1.2",C:\,{fb91fd7c-3c05-6357-2754-0e0000000000},0xE5427,0,High,"MD5=758B8449357017A158163ECC0E5E52B2,SHA256=D70D165B6706C61C56F2CA91307F4BBDB9846ACAE1DA3CFD84BF978FFB21AF23,IMPHASH=90B4317BE51850B8EF9F14EB56FB7DDC",{fb91fd7c-3c38-6357-bc00-000000000d00},2768,"powershell  -c ""(new-gpo -name testgpo3 | new-gplink -target 'dc=mshome,dc=net');(set-gpregistryvalue -name testgpo3 -key 'HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows Defender\Exclusions' -valuename 'Exclusions_Paths' -type DWord -value 1); (set-gpregistryvalue -name testgpo3 -key 'HKEY_LOCAL_MACHINE\SOFTWARE\Policies\Microsoft\Windows Defender\Exclusions\Paths' -valuename 'C:\' -type String -value 1); (gpupdate /force); (netsh advfirewall firewall add rule name='Allow Ping' dir=in action=allow protocol=ANY remoteip=10.0.1.2); (netsh advfirewall firewall add rule name='Allow Ping' dir=out action=allow protocol=ANY remoteip=10.0.1.2)""",MSHOME\Administrator,,,,,,,,,,,,
80," Registry value set:
","T1031,T1050",2022-10-25 01:30:58.024,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\IKEEXT\Start,DWORD (0x00000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,
81," Registry value set:
",InvDB-Path,2022-10-25 01:30:59.158,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\mpcmdrun.exe|8bfdbdb9219f2e4d\LowerCaseLongPath,c:\programdata\microsoft\windows defender\platform\4.18.2209.7-0\mpcmdrun.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82," Registry value set:
",InvDB-Pub,2022-10-25 01:30:59.158,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\mpcmdrun.exe|8bfdbdb9219f2e4d\Publisher,microsoft corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83," Registry value set:
",InvDB-CompileTimeClaim,2022-10-25 01:30:59.158,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\mpcmdrun.exe|8bfdbdb9219f2e4d\LinkDate,02/16/1990 09:46:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84," Registry value set:
",InvDB-Ver,2022-10-25 01:30:59.158,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\mpcmdrun.exe|8bfdbdb9219f2e4d\BinProductVersion,4.18.2209.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85," Process Create:
",-,2022-10-25 01:31:10.830,{fb91fd7c-3c5e-6357-cf00-000000000d00},4344,,,,C:\Windows\System32\MusNotifyIcon.exe,MSHOME\vagrant,,,,10.0.17763.1098 (WinBuild.160101.0800),MusNotifyIcon.exe,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,MusNotifyIcon.exe,%%systemroot%%\system32\MusNotifyIcon.exe NotifyTrayIcon 10,C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=25D194A948C16E2AFE764D18ECA644D5,SHA256=22D66F68490EFEFC49BC6FD861B337661DBC02B63B7F38A85A781914EB27C801,IMPHASH=66347AB7C85B5A3E9B71FD6DE905ACEC",{fb91fd7c-ca5b-6356-1400-000000000d00},312,C:\Windows\system32\svchost.exe -k netsvcs -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
86," Process Create:
",-,2022-10-25 01:31:11.163,{fb91fd7c-3c5f-6357-d100-000000000d00},1912,,,,C:\Windows\System32\MusNotifyIcon.exe,MSHOME\vagrant,,,,10.0.17763.1098 (WinBuild.160101.0800),MusNotifyIcon.exe,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,MusNotifyIcon.exe,%%systemroot%%\system32\MusNotifyIcon.exe NotifyTrayIcon 10,C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=25D194A948C16E2AFE764D18ECA644D5,SHA256=22D66F68490EFEFC49BC6FD861B337661DBC02B63B7F38A85A781914EB27C801,IMPHASH=66347AB7C85B5A3E9B71FD6DE905ACEC",{fb91fd7c-ca5b-6356-1400-000000000d00},312,C:\Windows\system32\svchost.exe -k netsvcs -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
87," Process Create:
",-,2022-10-25 01:31:11.120,{fb91fd7c-3c5f-6357-d000-000000000d00},2020,,,,C:\Windows\System32\MusNotifyIcon.exe,MSHOME\vagrant,,,,10.0.17763.1098 (WinBuild.160101.0800),MusNotifyIcon.exe,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,MusNotifyIcon.exe,%%systemroot%%\system32\MusNotifyIcon.exe NotifyTrayIcon 10,C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=25D194A948C16E2AFE764D18ECA644D5,SHA256=22D66F68490EFEFC49BC6FD861B337661DBC02B63B7F38A85A781914EB27C801,IMPHASH=66347AB7C85B5A3E9B71FD6DE905ACEC",{fb91fd7c-ca5b-6356-1400-000000000d00},312,C:\Windows\system32\svchost.exe -k netsvcs -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
88," Process Create:
",-,2022-10-25 01:31:12.421,{fb91fd7c-3c60-6357-d200-000000000d00},1940,,,,C:\Windows\System32\MusNotifyIcon.exe,MSHOME\vagrant,,,,10.0.17763.1098 (WinBuild.160101.0800),MusNotifyIcon.exe,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,MusNotifyIcon.exe,%%systemroot%%\system32\MusNotifyIcon.exe NotifyTrayIcon 10,C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=25D194A948C16E2AFE764D18ECA644D5,SHA256=22D66F68490EFEFC49BC6FD861B337661DBC02B63B7F38A85A781914EB27C801,IMPHASH=66347AB7C85B5A3E9B71FD6DE905ACEC",{fb91fd7c-ca5b-6356-1400-000000000d00},312,C:\Windows\system32\svchost.exe -k netsvcs -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
